Frame,L_Femur_L_Tibia,L_Tibia_L_Foot_X,L_Tibia_L_Foot_Y,L_Tibia_L_Foot_Z,R_Femur_R_Tibia,R_Tibia_R_Foot_X,R_Tibia_R_Foot_Y,R_Tibia_R_Foot_Z,Root_L_Femur_X,Root_L_Femur_Y,Root_L_Femur_Z,Root_R_Femur_X,Root_R_Femur_Y,Root_R_Femur_Z,World_Root_Ang_X,World_Root_Ang_Y,World_Root_Ang_Z,World_Root_Pos_X,World_Root_Pos_Y,World_Root_Pos_Z
108,8.50941,-11.99450,-39.07190,-43.48290,3.03261,-13.30050,20.77420,40.70790,-14.59080,14.55390,9.13797,-7.23390,-26.87920,-8.21353,158.60000,-66.25660,162.77500,-66.11000,874.89300,395.87100
109,8.53798,-11.98580,-39.09530,-43.44120,3.06055,-13.27390,20.70700,40.65180,-14.69310,14.61760,9.16798,-7.31774,-26.77400,-8.19329,158.48300,-66.19350,162.65200,-65.89120,874.92000,396.00400
110,8.54289,-11.99240,-39.16690,-43.44290,3.04541,-13.30090,20.80790,40.70430,-14.66240,14.64260,9.16698,-7.27447,-26.92250,-8.20505,158.53500,-66.25210,162.70300,-65.99410,874.88000,395.89800
111,8.48643,-12.00670,-38.92780,-43.51580,3.04410,-13.28660,20.80570,40.70100,-14.61950,14.39700,9.13475,-7.29871,-26.92430,-8.20220,158.48100,-66.24950,162.65200,-65.92210,874.89100,395.92000
112,8.50256,-12.00070,-38.89460,-43.50410,3.07222,-13.26750,20.74340,40.63520,-14.70210,14.39840,9.15237,-7.38133,-26.82760,-8.18619,158.36200,-66.19570,162.52900,-65.71630,874.92200,396.06000
113,8.49877,-12.00040,-38.88280,-43.48950,3.07679,-13.26200,20.75280,40.63420,-14.72050,14.39700,9.15504,-7.40368,-26.84140,-8.18569,158.32100,-66.19390,162.48800,-65.67130,874.92600,396.08400
114,8.49823,-11.99960,-38.89220,-43.48250,3.08572,-13.26080,20.76460,40.61660,-14.74150,14.39870,9.15522,-7.42980,-26.85590,-8.18962,158.27700,-66.19510,162.44600,-65.62500,874.92800,396.11500
115,8.49711,-11.99970,-38.89940,-43.47460,3.08127,-13.26140,20.74560,40.62840,-14.75750,14.41280,9.15566,-7.44120,-26.84170,-8.18810,158.24800,-66.19280,162.42000,-65.58110,874.92800,396.14700
116,8.49325,-12.00600,-38.91520,-43.46970,3.07826,-13.25410,20.73210,40.63270,-14.77540,14.42370,9.15954,-7.45122,-26.82690,-8.18344,158.21300,-66.19230,162.38400,-65.54610,874.93000,396.16900
117,8.50165,-12.00770,-38.92680,-43.46270,3.08414,-13.25610,20.73400,40.61800,-14.80300,14.43760,9.16666,-7.47178,-26.84040,-8.18100,158.17300,-66.19270,162.34300,-65.49690,874.92700,396.19200
118,8.50038,-12.01090,-38.92530,-43.46270,3.06317,-13.24770,20.69160,40.62800,-14.81330,14.43060,9.16446,-7.46453,-26.80500,-8.17324,158.14800,-66.19630,162.32000,-65.47520,874.92400,396.22300
119,8.51093,-12.01800,-38.92180,-43.45380,3.06497,-13.24660,20.69560,40.62990,-14.83480,14.43140,9.16829,-7.48000,-26.81640,-8.17180,158.11600,-66.19650,162.28700,-65.44440,874.92800,396.24700
120,8.52092,-12.02060,-38.94770,-43.42450,3.07351,-13.25980,20.74010,40.66700,-14.81380,14.46130,9.16130,-7.46935,-26.85460,-8.19149,158.18000,-66.20620,162.35500,-65.45420,874.91500,396.27300
121,8.53366,-12.01970,-38.95100,-43.42100,3.07875,-13.25070,20.76310,40.66300,-14.84050,14.45810,9.16351,-7.49416,-26.88500,-8.19419,158.13800,-66.20860,162.31300,-65.41270,874.91500,396.30600
122,8.54996,-12.02180,-38.95750,-43.39330,3.09057,-13.25080,20.79030,40.66270,-14.87110,14.45550,9.16295,-7.52981,-26.91490,-8.20271,158.09200,-66.20310,162.27200,-65.37560,874.92400,396.33900
123,8.56761,-12.02730,-38.93660,-43.36970,3.10337,-13.25390,20.81060,40.65080,-14.89310,14.43700,9.15940,-7.55624,-26.93770,-8.21051,158.05600,-66.20580,162.23900,-65.33730,874.92700,396.37600
124,8.59392,-12.02660,-38.92610,-43.33180,3.09874,-13.24560,20.81880,40.65060,-14.91860,14.41760,9.15186,-7.57393,-26.94430,-8.21908,158.02000,-66.20610,162.21200,-65.32200,874.93300,396.41500
125,8.61813,-12.03590,-38.89030,-43.31040,3.10134,-13.24510,20.80740,40.64660,-14.93570,14.37700,9.14265,-7.58768,-26.93830,-8.22563,157.99400,-66.20830,162.19100,-65.29800,874.93800,396.45000
126,8.65942,-12.05160,-38.84340,-43.27830,3.09608,-13.24780,20.79650,40.63890,-14.96260,14.33060,9.13706,-7.59562,-26.93300,-8.22670,157.96300,-66.21330,162.16400,-65.27380,874.94100,396.48100
127,8.70964,-12.05410,-38.81480,-43.23510,3.10687,-13.24450,20.81970,40.63450,-14.99740,14.28750,9.12953,-7.62321,-26.95870,-8.23964,157.92900,-66.21530,162.13600,-65.25860,874.95700,396.52200
128,8.76928,-12.06320,-38.76490,-43.20110,3.10821,-13.23980,20.81660,40.61890,-15.03180,14.21710,9.12112,-7.63841,-26.96630,-8.24499,157.89800,-66.22170,162.10900,-65.22040,874.96400,396.57100
129,8.83678,-12.06500,-38.69690,-43.11640,3.12169,-13.22950,20.83940,40.59630,-15.06480,14.14260,9.11106,-7.66404,-26.99790,-8.25905,157.87600,-66.22440,162.09200,-65.21250,874.97900,396.62700
130,8.92867,-12.08230,-38.61860,-43.04770,3.12236,-13.22350,20.84230,40.58440,-15.11580,14.05920,9.10356,-7.68167,-27.00350,-8.26403,157.84200,-66.22810,162.06300,-65.17440,875.00500,396.67100
131,9.03499,-12.10030,-38.55170,-42.95910,3.24147,-13.23610,21.12200,40.47160,-15.17790,13.98770,9.12181,-7.80289,-27.28240,-8.30472,157.82100,-66.22060,162.03100,-65.11290,875.02000,396.65000
132,9.17451,-12.10340,-38.58500,-42.82490,3.27437,-13.23570,21.19870,40.43630,-15.26550,14.00950,9.12637,-7.85314,-27.35500,-8.33159,157.79800,-66.21520,162.01700,-65.10830,875.05000,396.70900
133,9.29470,-12.12280,-38.43280,-42.70820,3.27049,-13.22130,21.16740,40.40390,-15.30170,13.86300,9.10418,-7.85751,-27.31950,-8.34341,157.79800,-66.21070,162.02800,-65.11230,875.07300,396.76500
134,9.41029,-12.16510,-38.09910,-42.61930,3.27136,-13.20360,21.13000,40.38020,-15.31910,13.54000,9.05647,-7.87853,-27.27920,-8.36099,157.76600,-66.20640,162.01500,-65.09020,875.11200,396.82800
135,9.55595,-12.19050,-37.79590,-42.45930,3.15464,-13.14950,20.68750,40.38910,-15.40350,13.25070,9.00852,-7.81618,-26.88940,-8.31638,157.62800,-66.19730,161.90400,-65.05700,875.17400,396.96400
136,9.74401,-12.29750,-37.51980,-42.41310,3.34325,-13.23550,21.04790,40.31030,-15.43530,13.01750,9.02203,-7.94418,-27.24770,-8.38033,157.70600,-66.19760,161.96100,-65.01330,875.17400,396.91600
137,9.91851,-12.35950,-37.15860,-42.30920,3.18536,-13.18920,20.63240,40.42230,-15.47230,12.69210,8.95295,-7.81781,-26.84670,-8.34585,157.68500,-66.20790,161.96800,-65.06390,875.20800,397.11300
138,10.08710,-12.45310,-36.77330,-42.27890,3.19815,-13.17900,20.58600,40.39790,-15.50660,12.28350,8.92395,-7.83196,-26.79760,-8.33838,157.66600,-66.19990,161.94200,-65.04010,875.22500,397.18200
139,10.27400,-12.54590,-36.37890,-42.23080,3.21422,-13.14500,20.56530,40.32240,-15.59020,11.85640,8.89522,-7.89084,-26.77870,-8.33017,157.55100,-66.18530,161.82400,-65.01170,875.27000,397.27300
140,10.46170,-12.64540,-35.96770,-42.19740,3.25202,-13.13240,20.59920,40.27090,-15.63250,11.43460,8.86226,-7.93649,-26.80900,-8.33821,157.52900,-66.17000,161.79400,-65.02340,875.29900,397.36500
141,10.62980,-12.73840,-35.52110,-42.18320,3.29184,-13.12600,20.64670,40.20330,-15.64530,10.98850,8.81997,-7.97711,-26.83750,-8.35143,157.53700,-66.14300,161.79600,-65.08170,875.31900,397.46400
142,10.83030,-12.83610,-35.19090,-42.17780,3.31440,-13.11110,20.65790,40.18120,-15.69470,10.65490,8.79500,-8.00322,-26.82850,-8.35563,157.54800,-66.11000,161.79900,-65.16750,875.34300,397.58300
143,11.00450,-12.93390,-34.84370,-42.18870,3.34670,-13.09620,20.69280,40.11740,-15.71760,10.28440,8.77131,-8.02890,-26.83720,-8.35556,157.57500,-66.07180,161.80900,-65.27010,875.35300,397.69600
144,11.19450,-13.02830,-34.60400,-42.19690,3.34080,-13.06260,20.65740,40.08080,-15.75410,10.02870,8.75614,-8.01821,-26.75840,-8.34633,157.63000,-66.02150,161.85200,-65.41190,875.36300,397.82900
145,11.36330,-13.11730,-34.37360,-42.17880,3.37688,-13.02430,20.71130,40.04560,-15.73150,9.80098,8.73667,-7.99782,-26.75250,-8.36322,157.79500,-65.97480,162.00100,-65.62440,875.35200,397.95600
146,11.52920,-13.20460,-34.10400,-42.17220,3.39736,-12.91350,20.70030,39.92200,-15.74770,9.53328,8.71480,-7.99839,-26.68750,-8.36421,157.86200,-65.91710,162.05800,-65.80170,875.36400,398.11400
147,11.69670,-13.27760,-33.92080,-42.14090,3.42763,-12.86190,20.73340,39.82110,-15.82310,9.33869,8.71833,-8.05511,-26.67540,-8.35882,157.83200,-65.84180,162.01100,-65.97750,875.38900,398.28300
148,11.83540,-13.34660,-33.72860,-42.11960,3.47170,-12.82760,20.80280,39.73930,-15.83190,9.13788,8.70342,-8.08795,-26.69110,-8.37879,157.90500,-65.77560,162.07100,-66.20580,875.40500,398.46300
149,11.96910,-13.43180,-33.59090,-42.13930,3.52409,-12.82110,20.93370,39.70460,-15.80660,9.00022,8.68362,-8.10562,-26.75860,-8.42034,158.05600,-65.71170,162.21200,-66.52960,875.39300,398.67300
150,12.10120,-13.48670,-33.45110,-42.12930,3.58208,-12.71650,20.91860,39.55840,-15.81700,8.85693,8.66648,-8.14275,-26.78390,-8.45517,158.12400,-65.64450,162.27400,-66.84350,875.41500,398.88000
151,12.21020,-13.54310,-33.29050,-42.15000,3.53142,-12.66430,20.80710,39.51950,-15.81630,8.68919,8.63944,-8.10135,-26.64030,-8.44688,158.17800,-65.58280,162.32400,-67.17270,875.41400,399.12700
152,12.35170,-13.61050,-33.24850,-42.16720,3.80865,-12.69470,21.42710,39.27560,-15.87550,8.62723,8.67136,-8.36083,-27.20000,-8.55295,158.18400,-65.51440,162.29800,-67.46780,875.43200,399.21700
153,12.44770,-13.66290,-33.14450,-42.16350,3.88070,-12.68050,21.62780,39.18570,-15.84260,8.52291,8.63643,-8.41078,-27.36560,-8.62547,158.27900,-65.47280,162.39400,-67.95930,875.44800,399.42500
154,12.54790,-13.72210,-32.97880,-42.16320,3.89555,-12.62200,21.54680,39.08260,-15.87920,8.40227,8.59931,-8.46777,-27.22490,-8.65240,158.25600,-65.37630,162.37800,-68.27660,875.49400,399.85200
155,12.63640,-13.78880,-32.83020,-42.19700,3.93779,-12.59410,21.58870,39.02220,-15.84280,8.28884,8.55601,-8.48723,-27.22610,-8.70696,158.35600,-65.32160,162.47900,-68.72100,875.51400,400.18000
156,12.71370,-13.86120,-32.68230,-42.21100,3.86044,-12.53650,21.33000,39.04550,-15.82250,8.17768,8.49999,-8.41275,-26.92900,-8.70969,158.39100,-65.26540,162.52600,-69.22270,875.54600,400.56600
157,12.81860,-13.94110,-32.54460,-42.22300,3.88689,-12.46980,21.28820,38.92290,-15.86930,8.04591,8.47777,-8.46548,-26.87500,-8.72716,158.32500,-65.20770,162.45200,-69.63710,875.59800,400.91500
158,12.93100,-14.03100,-32.50150,-42.25760,4.07635,-12.46090,21.65960,38.71730,-15.85550,8.01308,8.48462,-8.59272,-27.21660,-8.81415,158.43900,-65.16530,162.53000,-70.09430,875.62200,401.17800
159,13.02070,-14.08770,-32.37710,-42.23870,4.15075,-12.40630,21.72290,38.54700,-15.87520,7.90935,8.44964,-8.67646,-27.25290,-8.86917,158.41300,-65.10950,162.50000,-70.62020,875.69700,401.57100
160,13.11800,-14.13950,-32.22710,-42.20640,4.06523,-12.34250,21.39670,38.61350,-15.80810,7.76253,8.36189,-8.54038,-26.92350,-8.89246,158.54800,-65.10040,162.65000,-71.24860,875.72800,402.07100
161,13.24390,-14.19950,-32.06550,-42.14950,4.14008,-12.26400,21.28860,38.43260,-15.91150,7.62510,8.34035,-8.65545,-26.80240,-8.91281,158.40200,-65.02520,162.49400,-71.65980,875.81800,402.57500
162,13.37550,-14.30520,-31.98690,-42.17080,4.40165,-12.26240,21.69850,38.17560,-15.89810,7.54407,8.32260,-8.84687,-27.18110,-9.04818,158.50200,-64.98300,162.56800,-72.22920,875.86400,402.97400
163,13.52380,-14.40580,-31.83430,-42.19010,4.55481,-12.22280,21.82030,37.96690,-15.91550,7.38608,8.28084,-8.96152,-27.29400,-9.13687,158.52200,-64.95610,162.57300,-72.78690,875.92100,403.49000
164,13.67890,-14.50350,-31.63060,-42.15760,4.44866,-12.10060,21.37910,37.91550,-15.97920,7.18574,8.21075,-8.89306,-26.87330,-9.11406,158.42800,-64.91950,162.48500,-73.36740,875.99800,404.14500
165,13.84480,-14.63110,-31.51760,-42.18540,4.58506,-12.14020,21.59720,37.84610,-15.96610,7.03641,8.16550,-8.95945,-27.02250,-9.21078,158.50700,-64.93180,162.54300,-74.06330,876.02900,404.62200
166,14.03040,-14.76210,-31.31920,-42.13800,4.73674,-12.04900,21.58190,37.64350,-16.00820,6.88024,8.11251,-9.07186,-26.93750,-9.29315,158.54400,-64.86030,162.56600,-74.59890,876.10800,405.36000
167,14.22530,-14.88000,-31.11900,-42.04720,4.66223,-11.96180,21.08120,37.61440,-16.08130,6.68669,8.04000,-8.99663,-26.45140,-9.27664,158.47800,-64.82300,162.49600,-75.26540,876.17700,406.11800
168,14.46990,-15.02130,-30.97440,-42.15470,4.96885,-11.92600,21.40360,37.31600,-16.15900,6.50679,8.01972,-9.25388,-26.70830,-9.41228,158.49000,-64.75300,162.46800,-75.79340,876.24600,406.84500
169,14.67470,-15.14570,-30.83720,-42.13820,5.08535,-11.89530,21.52970,37.21040,-16.10540,6.31744,7.93788,-9.25500,-26.85060,-9.53299,158.67400,-64.79200,162.63300,-76.69170,876.25400,407.45700
170,14.91260,-15.25430,-30.66860,-42.10080,5.11235,-11.80290,21.28970,37.15960,-16.16400,6.10081,7.86625,-9.23612,-26.60960,-9.57070,158.68600,-64.77830,162.62600,-77.44080,876.30500,408.27600
171,15.19590,-15.36670,-30.48800,-42.03970,5.36865,-11.64330,21.36340,36.77300,-16.29820,5.89832,7.84330,-9.45096,-26.73140,-9.66496,158.63700,-64.71780,162.52600,-78.01260,876.37500,409.12700
172,15.49240,-15.46900,-30.29490,-41.97340,5.55262,-11.54920,21.38350,36.52620,-16.44100,5.66240,7.80014,-9.61211,-26.74680,-9.74176,158.55900,-64.67710,162.40700,-78.69720,876.43000,410.03100
173,15.77800,-15.55790,-30.10260,-41.90340,5.64829,-11.48530,21.19020,36.50220,-16.45420,5.40938,7.70520,-9.57619,-26.56010,-9.82112,158.71600,-64.69590,162.53200,-79.57280,876.44300,410.98200
174,16.07940,-15.65750,-29.94510,-41.88590,5.86225,-11.39320,21.25960,36.30870,-16.54920,5.18467,7.66347,-9.70294,-26.62360,-9.91056,158.75400,-64.67810,162.51000,-80.36530,876.46900,411.90500
175,16.38930,-15.74340,-29.78150,-41.84810,6.21495,-11.32480,21.42680,35.96820,-16.69430,4.96185,7.61671,-9.97606,-26.75850,-10.05490,158.70900,-64.63760,162.41000,-81.12350,876.52000,412.98800
176,16.69220,-15.82320,-29.59470,-41.80290,6.52326,-11.23360,21.43910,35.68650,-16.78950,4.75971,7.54901,-10.16990,-26.70140,-10.19000,158.77400,-64.58280,162.42500,-81.90630,876.56900,414.19800
177,16.96900,-15.90100,-29.44280,-41.75430,6.81023,-11.15140,21.42270,35.47070,-16.84100,4.56977,7.47188,-10.31020,-26.62620,-10.32630,158.88200,-64.55580,162.48100,-82.83160,876.60700,415.40000
178,17.25910,-15.97980,-29.25980,-41.72250,7.11942,-11.10220,21.45880,35.24730,-16.94730,4.38656,7.40494,-10.51360,-26.51230,-10.45180,158.90800,-64.49650,162.44800,-83.69890,876.68600,416.72800
179,17.53300,-16.04260,-29.13120,-41.70010,7.42484,-11.00600,21.46100,35.04390,-16.97280,4.22785,7.31471,-10.64390,-26.44160,-10.61070,159.06700,-64.48260,162.55300,-84.74020,876.71700,418.05000
180,17.82440,-16.08970,-28.99890,-41.61180,7.74168,-10.79770,21.20050,34.66370,-17.11800,4.08480,7.24714,-10.84750,-26.18500,-10.72120,159.02900,-64.41110,162.45500,-85.65780,876.81300,419.54000
181,18.10460,-16.15010,-28.89410,-41.57180,8.05715,-10.67430,21.16700,34.45080,-17.14060,3.93826,7.16267,-10.96930,-26.10160,-10.87540,159.21700,-64.40520,162.56900,-86.73700,876.84700,421.03700
182,18.38400,-16.17260,-28.80650,-41.48540,8.38316,-10.48910,20.98430,34.13650,-17.30850,3.82481,7.09851,-11.21220,-25.90270,-10.99810,159.14800,-64.33180,162.42900,-87.70810,876.95700,422.74000
183,18.64600,-16.19730,-28.73020,-41.41820,8.69159,-10.34300,20.91670,33.94790,-17.33830,3.71307,7.00368,-11.33850,-25.76850,-11.16010,159.32400,-64.31470,162.53200,-88.86120,877.03100,424.46100
184,18.92830,-16.23380,-28.67620,-41.35330,9.00004,-10.17440,20.85540,33.72610,-17.43590,3.60987,6.92496,-11.51130,-25.67240,-11.31280,159.38500,-64.30300,162.51000,-89.97960,877.10000,426.27300
185,19.17790,-16.26210,-28.62600,-41.30010,9.27558,-9.99199,20.91720,33.54790,-17.48320,3.50664,6.82875,-11.64840,-25.61810,-11.48310,159.50400,-64.31030,162.55000,-91.20670,877.16200,428.13300
186,19.40580,-16.28090,-28.58620,-41.27310,9.54641,-9.77538,20.85460,33.32020,-17.57580,3.41587,6.73639,-11.82170,-25.46640,-11.63760,159.53300,-64.28220,162.50000,-92.37960,877.26700,430.15100
187,19.61640,-16.30000,-28.52190,-41.22550,9.79208,-9.56312,20.71060,33.10750,-17.62200,3.32095,6.61594,-11.96500,-25.34530,-11.82140,159.60500,-64.27890,162.50300,-93.65830,877.36900,432.25000
188,19.78970,-16.31410,-28.49450,-41.19360,10.01820,-9.29899,20.75170,32.94910,-17.65820,3.25529,6.48966,-12.10710,-25.17030,-11.99760,159.67500,-64.25160,162.50700,-94.98370,877.50100,434.44100
189,19.92890,-16.32640,-28.48530,-41.10630,10.22540,-9.04663,20.70350,32.77080,-17.63910,3.21328,6.35139,-12.21590,-25.06180,-12.19510,159.80500,-64.25060,162.56900,-96.41790,877.63800,436.68800
190,20.05470,-16.34460,-28.46700,-41.03920,10.47840,-8.75612,20.82340,32.47890,-17.64060,3.18748,6.22974,-12.41390,-25.07630,-12.41570,159.88600,-64.21560,162.57600,-97.84870,877.82500,438.97800
191,20.15710,-16.32290,-28.40570,-40.93620,10.56410,-8.41769,20.56710,32.44580,-17.71060,3.13448,6.08750,-12.52220,-24.70970,-12.53540,159.82900,-64.13390,162.45600,-99.22320,878.05700,441.56500
192,20.23110,-16.30570,-28.38950,-40.86690,10.66780,-8.07445,20.52770,32.32180,-17.67040,3.10648,5.94399,-12.59780,-24.58710,-12.71390,159.94900,-64.09690,162.50100,-100.76900,878.29200,444.06500
193,20.31060,-16.28540,-28.33530,-40.82060,10.77270,-7.65760,20.46420,32.09010,-17.73710,3.07213,5.83390,-12.75920,-24.38380,-12.84420,159.89800,-63.99260,162.35700,-102.14400,878.58300,446.76300
194,20.34090,-16.28050,-28.31570,-40.76740,10.80590,-7.24807,20.52020,31.97670,-17.68640,3.05981,5.69435,-12.83200,-24.33610,-13.02130,159.99700,-63.94000,162.36900,-103.76000,878.85900,449.43200
195,20.37130,-16.24440,-28.28490,-40.66740,10.81690,-6.78708,20.37470,31.78860,-17.71110,3.06345,5.59262,-12.93870,-24.16060,-13.13610,159.98900,-63.82490,162.25100,-105.20200,879.21500,452.27000
196,20.38420,-16.20840,-28.27860,-40.56690,10.78710,-6.28441,20.43090,31.62290,-17.70210,3.09216,5.48652,-13.03300,-24.10400,-13.27470,160.02600,-63.72290,162.17900,-106.72600,879.57400,455.15800
197,20.36570,-16.15310,-28.26590,-40.47400,10.74070,-5.73715,20.57140,31.43680,-17.67740,3.11837,5.39121,-13.13950,-24.11340,-13.41610,160.07000,-63.60560,162.10100,-108.28000,879.96600,458.11200
198,20.32600,-16.09540,-28.30100,-40.41380,10.68930,-5.16232,20.82100,31.23430,-17.60960,3.17256,5.31587,-13.22560,-24.25400,-13.56820,160.18500,-63.51140,162.07200,-109.91600,880.37400,461.02900
199,20.28930,-16.01140,-28.29780,-40.27580,10.58900,-4.53414,21.03280,31.06010,-17.59330,3.23233,5.25203,-13.33420,-24.30600,-13.68790,160.22400,-63.35990,161.96400,-111.50200,880.83900,464.10500
200,20.26500,-15.94040,-28.32220,-40.12740,10.52160,-3.89517,21.27280,30.86760,-17.58720,3.32172,5.22098,-13.48070,-24.42680,-13.80010,160.28100,-63.19060,161.85000,-113.03100,881.32000,467.19000
201,20.26100,-15.87850,-28.33970,-39.98490,10.49520,-3.21020,21.58300,30.52780,-17.62040,3.43547,5.23010,-13.67930,-24.54010,-13.88650,160.32000,-62.97660,161.69200,-114.45600,881.81600,470.33700
202,20.24530,-15.80890,-28.34390,-39.85830,10.47120,-2.55616,21.87190,30.29980,-17.60220,3.53977,5.23442,-13.82250,-24.60200,-13.97290,160.44300,-62.77700,161.61200,-115.95300,882.30500,473.46200
203,20.23060,-15.74410,-28.32780,-39.76020,10.50730,-1.90671,22.18410,29.97960,-17.58110,3.65477,5.23700,-14.00220,-24.66060,-14.07720,160.58500,-62.56640,161.55200,-117.43800,882.76900,476.59900
204,20.23140,-15.67440,-28.32490,-39.65310,10.60450,-1.31805,22.42720,29.61910,-17.56540,3.79993,5.24229,-14.19520,-24.64650,-14.18750,160.74700,-62.34970,161.51700,-118.88500,883.20000,479.74100
205,20.23260,-15.60790,-28.30670,-39.55040,10.78050,-0.78760,22.57790,29.18910,-17.59080,3.94428,5.24280,-14.43450,-24.50910,-14.28590,160.84500,-62.11010,161.42700,-120.25100,883.60100,482.90700
206,20.21720,-15.54650,-28.34420,-39.50740,11.02290,-0.35874,22.74790,28.84540,-17.51110,4.11946,5.20572,-14.60880,-24.33090,-14.44730,161.10900,-61.91790,161.53200,-121.71700,883.92900,486.00400
207,20.20180,-15.50130,-28.35250,-39.45630,11.34210,-0.01856,22.86250,28.48260,-17.46920,4.29131,5.16214,-14.82090,-24.04170,-14.59640,161.30200,-61.71680,161.57500,-123.09100,884.20400,489.09200
208,20.19360,-15.47460,-28.38960,-39.42010,11.72230,0.16528,23.00170,28.13100,-17.41650,4.46458,5.11179,-15.02310,-23.70220,-14.74970,161.50400,-61.53610,161.63700,-124.46000,884.44000,492.08300
209,20.17400,-15.45950,-28.40980,-39.34470,12.14960,0.16738,23.16340,27.79230,-17.31060,4.60131,5.02579,-15.18570,-23.37980,-14.92710,161.75000,-61.41020,161.76000,-125.93500,884.59500,494.94500
210,20.19860,-15.44580,-28.45890,-39.32590,12.73110,-0.15570,23.18140,27.40760,-17.27450,4.76930,4.96680,-15.39640,-22.92620,-15.07950,161.94500,-61.24630,161.83600,-127.21300,884.74500,497.79600
211,20.20740,-15.43970,-28.45120,-39.28560,13.29460,-0.95721,23.01020,27.38380,-17.20260,4.83406,4.88672,-15.44360,-22.40940,-15.17280,162.12400,-61.15640,161.89400,-128.64400,884.88200,500.46000
212,20.24110,-15.44100,-28.44280,-39.27330,13.99660,-1.97382,22.81070,27.53570,-17.15200,4.91497,4.83239,-15.49030,-21.95280,-15.24650,162.28900,-61.08120,161.92200,-130.02400,885.00800,502.99200
213,20.26690,-15.43400,-28.44820,-39.22740,14.73150,-3.08940,22.29390,27.76040,-17.07450,4.92933,4.79279,-15.41020,-21.47480,-15.26710,162.46200,-61.06240,161.94000,-131.45200,885.17300,505.34600
214,20.27580,-15.39700,-28.44280,-39.17650,15.48530,-4.02763,21.47180,28.10370,-17.03990,4.93375,4.77433,-15.28590,-20.90500,-15.21170,162.53800,-61.04360,161.85600,-132.78300,885.40500,507.59800
215,20.24110,-15.36420,-28.47350,-39.16060,16.27040,-4.90540,20.48610,28.63360,-16.90650,4.93656,4.74875,-15.05500,-20.47050,-15.16430,162.69900,-61.10150,161.85200,-134.32900,885.62800,509.58900
216,20.18200,-15.30190,-28.51420,-39.11490,17.12830,-5.73440,19.41780,29.09450,-16.82690,4.96258,4.73027,-14.85020,-19.91540,-15.08370,162.75400,-61.12810,161.76200,-135.75100,885.90000,511.57500
217,20.10470,-15.24680,-28.62500,-39.06050,18.06790,-6.42158,18.48240,29.39360,-16.77390,5.02914,4.74750,-14.67560,-19.36730,-14.98490,162.75500,-61.14240,161.61400,-137.09200,886.21600,513.46600
218,19.98770,-15.20240,-28.72480,-38.88120,19.08580,-7.01347,17.82580,29.59620,-16.62850,5.16008,4.73350,-14.46820,-18.96370,-14.95910,162.85300,-61.20820,161.58800,-138.64000,886.49900,515.15300
219,19.88220,-15.13060,-28.80580,-38.80400,20.16890,-7.46465,17.21940,29.72290,-16.58900,5.31517,4.73812,-14.32710,-18.35790,-14.87730,162.78900,-61.20700,161.41800,-139.95000,886.82200,516.90900
220,19.74300,-15.09660,-28.98740,-38.79310,21.35580,-7.90908,16.89340,29.84550,-16.46380,5.48736,4.71704,-14.16480,-17.86740,-14.86210,162.80500,-61.25710,161.35200,-141.42500,887.08700,518.45800
221,19.61970,-15.06650,-29.21220,-38.74730,22.65490,-8.37039,16.71070,29.90110,-16.38320,5.72147,4.71781,-14.03700,-17.29900,-14.82690,162.77900,-61.27770,161.25000,-142.76400,887.34200,519.94600
222,19.49810,-15.07650,-29.40920,-38.75080,24.05500,-8.81727,16.66820,29.92980,-16.32330,5.95688,4.71367,-13.96140,-16.75930,-14.80050,162.71000,-61.29530,161.11700,-144.07200,887.56100,521.35900
223,19.38780,-15.08340,-29.58510,-38.72540,25.55200,-9.29068,16.66330,30.02560,-16.26040,6.17641,4.69117,-13.90300,-16.24950,-14.79440,162.64100,-61.32580,161.00300,-145.35800,887.72700,522.71500
224,19.29690,-15.08760,-29.77380,-38.66570,27.13350,-9.75262,16.79590,30.09130,-16.22580,6.36874,4.67139,-13.85300,-15.71790,-14.78180,162.52800,-61.36510,160.85100,-146.59600,887.87900,523.99100
225,19.21910,-15.09340,-29.89660,-38.67000,28.79830,-10.18940,17.02290,30.42210,-16.19600,6.51335,4.63806,-13.80950,-15.22320,-14.77690,162.39900,-61.42350,160.68800,-147.80000,887.98300,525.22600
226,19.16610,-15.17420,-30.08890,-38.74820,30.52110,-10.58390,17.20950,30.59000,-16.23090,6.66215,4.62098,-13.81290,-14.77350,-14.75030,162.20600,-61.47920,160.45500,-148.85500,888.07800,526.43000
227,19.10170,-15.18950,-30.25940,-38.76990,32.28640,-10.99420,17.41280,30.70770,-16.22150,6.71531,4.56877,-13.78990,-14.46060,-14.75560,162.01800,-61.59620,160.24100,-150.02700,888.12100,527.48700
228,19.07140,-15.18150,-30.38980,-38.77180,34.16360,-11.37500,17.71640,30.91340,-16.22540,6.76474,4.51613,-13.78940,-14.13450,-14.76070,161.87000,-61.69170,160.06100,-151.05300,888.13300,528.57100
229,19.02220,-15.17640,-30.51760,-38.79550,36.10780,-11.68110,18.22400,31.23350,-16.18270,6.74471,4.42662,-13.75030,-13.89640,-14.79090,161.73900,-61.84550,159.91100,-152.17200,888.08200,529.53300
