Frame,L_Femur_L_Tibia,L_Tibia_L_Foot_X,L_Tibia_L_Foot_Y,L_Tibia_L_Foot_Z,R_Femur_R_Tibia,R_Tibia_R_Foot_X,R_Tibia_R_Foot_Y,R_Tibia_R_Foot_Z,Root_L_Femur_X,Root_L_Femur_Y,Root_L_Femur_Z,Root_R_Femur_X,Root_R_Femur_Y,Root_R_Femur_Z,World_Root_Ang_X,World_Root_Ang_Y,World_Root_Ang_Z,World_Root_Pos_X,World_Root_Pos_Y,World_Root_Pos_Z
114,11.547600,-11.203900,-29.451100,-39.770500,4.482570,-8.023590,18.862700,32.536700,-16.277900,19.309200,6.951100,-12.964400,-21.493300,-11.242800,162.241000,-55.188600,168.149000,24.489600,877.739000,449.360000
115,11.693700,-11.276300,-29.701900,-39.714800,4.748110,-7.794380,19.798000,32.024800,-16.454400,19.495900,6.920280,-13.485500,-22.475500,-11.505000,162.047000,-55.153300,167.953000,23.338500,877.883000,450.778000
116,11.764900,-11.330000,-29.754200,-39.684900,5.046810,-7.506510,20.700600,31.152600,-16.535600,19.492600,6.857210,-13.997900,-23.438200,-11.772400,161.901000,-55.119700,167.780000,22.065200,878.118000,452.231000
117,11.806700,-11.435600,-29.761100,-39.735600,5.063810,-7.355390,20.276100,31.148100,-16.536100,19.413300,6.726180,-14.013700,-23.025300,-11.869000,161.806000,-55.112400,167.692000,20.691100,878.210000,453.708000
118,11.795000,-11.547800,-29.565300,-39.912500,5.146750,-7.108130,20.394400,30.758400,-16.518600,19.141300,6.581090,-14.230300,-23.236200,-12.026600,161.680000,-55.090600,167.549000,19.318400,878.375000,455.319000
119,11.884900,-11.640200,-29.699400,-39.898700,4.895890,-6.997880,18.719300,31.175500,-16.509200,19.192500,6.424860,-13.793400,-21.670800,-11.959000,161.630000,-55.103700,167.519000,17.685600,878.478000,457.013000
120,11.962500,-11.740100,-29.760100,-39.880900,4.912640,-6.758460,18.520900,31.008800,-16.546200,19.166700,6.322900,-13.881300,-21.555300,-12.073200,161.541000,-55.073800,167.405000,16.201300,878.641000,458.783000
121,12.044200,-11.834800,-29.797200,-39.910900,4.987040,-6.491660,18.500800,30.803800,-16.601800,19.137000,6.216410,-14.052500,-21.564800,-12.217400,161.425000,-55.036000,167.264000,14.687600,878.809000,460.651000
122,12.084100,-11.921700,-29.654800,-39.964700,5.337640,-6.049420,20.062700,29.857200,-16.658300,18.928500,6.107350,-14.797900,-23.113600,-12.600500,161.272000,-54.982400,167.060000,13.247000,879.062000,462.628000
123,12.203100,-12.013500,-29.699300,-39.925000,5.294600,-5.801770,19.478900,29.806400,-16.691800,18.894000,5.962600,-14.751400,-22.572100,-12.686800,161.197000,-54.966600,166.977000,11.557100,879.230000,464.666000
124,12.283900,-12.086800,-29.634400,-39.908100,5.548120,-5.373380,20.296300,28.970800,-16.728900,18.790800,5.869190,-15.235600,-23.440600,-12.960900,161.135000,-54.899600,166.842000,9.964550,879.518000,466.813000
125,12.408100,-12.195800,-29.576600,-39.838400,5.616530,-5.026130,20.326900,28.635600,-16.774900,18.690800,5.763460,-15.406600,-23.510700,-13.116800,161.050000,-54.883000,166.702000,8.301210,879.752000,468.876000
126,12.514200,-12.279300,-29.568900,-39.821500,5.684150,-4.718720,20.364600,28.036300,-16.799200,18.634800,5.644750,-15.641900,-23.815500,-13.300500,161.007000,-54.843600,166.604000,6.572390,879.960000,471.054000
127,12.607500,-12.357200,-29.545200,-39.871100,5.518070,-4.397970,19.596900,28.615500,-16.818100,18.566700,5.513020,-15.413200,-22.882000,-13.298400,160.957000,-54.807300,166.503000,4.820510,880.167000,473.288000
128,12.662700,-12.435900,-29.453000,-39.893900,5.384520,-4.032250,18.965800,28.788200,-16.794600,18.432900,5.410520,-15.242100,-22.250200,-13.288400,160.960000,-54.757100,166.406000,3.023570,880.430000,475.493000
129,12.809800,-12.484500,-29.464900,-39.769800,5.472530,-3.493880,19.757000,28.329600,-16.911400,18.409300,5.356540,-15.646800,-22.959000,-13.518900,160.861000,-54.667500,166.209000,1.340140,880.757000,477.856000
130,12.890400,-12.554300,-29.318400,-39.683300,5.610960,-2.883520,20.810400,27.561400,-16.951100,18.214800,5.289140,-16.114000,-23.974000,-13.779400,160.818000,-54.595000,166.027000,-0.405312,881.125000,480.201000
131,13.033300,-12.609500,-29.300800,-39.519700,5.647470,-2.306800,21.311900,27.082500,-17.031200,18.143000,5.251720,-16.353000,-24.368000,-13.939100,160.782000,-54.521800,165.845000,-2.226550,881.510000,482.612000
132,13.186800,-12.707500,-29.226400,-39.393900,5.628570,-1.793000,21.544200,26.833100,-17.098500,18.005200,5.209600,-16.472700,-24.500100,-14.039800,160.769000,-54.452700,165.678000,-3.989870,881.846000,484.986000
133,13.328000,-12.773200,-29.112000,-39.327500,5.582410,-1.171360,21.904100,26.549700,-17.153800,17.836000,5.176970,-16.588100,-24.663000,-14.142100,160.776000,-54.375800,165.509000,-5.802500,882.237000,487.428000
134,13.470800,-12.845500,-28.984000,-39.195300,5.397880,-0.649302,21.509300,26.788800,-17.219100,17.662100,5.139170,-16.420000,-24.002900,-14.102100,160.773000,-54.282500,165.339000,-7.575750,882.623000,489.925000
135,13.630400,-12.914300,-28.889000,-39.062200,5.556570,0.064023,22.506600,26.104900,-17.293400,17.588200,5.186090,-16.829300,-24.776300,-14.300900,160.834000,-54.136700,165.172000,-9.262060,883.091000,492.410000
136,13.717400,-12.967900,-28.707500,-38.945400,5.577300,0.802092,23.137600,25.574000,-17.318700,17.364100,5.189770,-17.041200,-25.169300,-14.418900,160.869000,-54.033100,164.987000,-11.064800,883.549000,494.832000
137,13.848100,-13.013300,-28.596200,-38.774700,5.605460,1.554540,23.620000,25.233100,-17.368600,17.314100,5.238840,-17.194900,-25.218000,-14.498500,160.962000,-53.854600,164.845000,-12.765900,884.042000,497.370000
138,13.929400,-13.031600,-28.537900,-38.589200,5.369020,2.077080,22.882700,25.669200,-17.367800,17.213500,5.256700,-16.819300,-24.137500,-14.343500,161.058000,-53.735200,164.714000,-14.642500,884.508000,499.797000
139,14.046600,-13.082500,-28.400800,-38.440200,5.471150,2.955220,23.945900,25.061600,-17.414900,17.130200,5.331960,-17.179500,-24.719800,-14.512900,161.156000,-53.543300,164.556000,-16.321800,885.007000,502.305000
140,14.096700,-13.052300,-28.313300,-38.286500,5.532380,3.757090,24.557600,24.562000,-17.430700,17.046700,5.398200,-17.362900,-24.879700,-14.594100,161.285000,-53.364200,164.412000,-18.044000,885.505000,504.790000
141,14.168500,-13.040800,-28.147000,-38.109300,5.581040,4.620680,25.227300,24.098100,-17.426000,16.960400,5.462050,-17.532800,-24.967600,-14.693800,161.435000,-53.174200,164.294000,-19.776700,886.047000,507.274000
142,14.252900,-13.046700,-27.957700,-37.969400,5.711440,5.355630,25.729900,22.999500,-17.408000,16.886700,5.516020,-17.829700,-25.385900,-14.836800,161.603000,-53.001400,164.199000,-21.489200,886.521000,509.721000
143,14.324500,-13.043800,-27.802200,-37.820300,5.793360,6.227960,26.344700,22.281800,-17.392600,16.809400,5.600200,-18.013800,-25.523800,-14.936700,161.786000,-52.821100,164.091000,-23.157800,887.025000,512.151000
144,14.409400,-13.044000,-27.642900,-37.645900,5.842430,7.095980,26.955200,22.229900,-17.385200,16.724500,5.693940,-18.069600,-25.352000,-15.009300,161.961000,-52.662400,163.964000,-24.808900,887.547000,514.550000
145,14.495600,-13.037800,-27.489700,-37.505100,5.912280,7.900820,27.484900,21.780800,-17.383100,16.638000,5.776890,-18.223100,-25.379500,-15.131100,162.122000,-52.514800,163.839000,-26.428800,888.019000,516.914000
146,14.577900,-13.035200,-27.399200,-37.366000,6.135130,8.934840,28.707800,20.605900,-17.395300,16.592800,5.893950,-18.668500,-26.078400,-15.396600,162.275000,-52.371300,163.688000,-28.016400,888.495000,519.178000
147,14.654800,-13.058100,-27.258900,-37.260200,6.141230,9.541980,28.752100,19.953200,-17.397200,16.476000,5.941380,-18.736000,-25.769300,-15.501900,162.390000,-52.253800,163.554000,-29.624200,888.856000,521.479000
148,14.716700,-13.057000,-27.170200,-37.114100,6.428410,10.592700,30.059900,19.001400,-17.406600,16.415000,6.039930,-19.197200,-26.311300,-15.843700,162.512000,-52.128000,163.391000,-31.178500,889.299000,523.660000
149,14.784500,-13.076000,-27.062200,-37.013100,6.241600,11.292000,30.305000,18.819000,-17.403700,16.297000,6.098490,-19.044900,-25.712900,-15.903800,162.614000,-52.041100,163.235000,-32.794800,889.654000,525.784000
150,14.858600,-13.106900,-26.925100,-36.701900,6.350110,11.734800,30.943200,18.320000,-17.416600,16.238900,6.170500,-19.263800,-25.635400,-16.187500,162.725000,-51.924800,163.083000,-34.324500,890.019000,527.904000
151,14.916000,-13.116100,-26.860500,-36.719900,6.216890,11.977900,31.288700,17.837500,-17.404400,16.097200,6.267850,-19.269300,-25.506400,-16.389400,162.829000,-51.853300,162.897000,-35.946300,890.423000,529.795000
152,14.992000,-13.157300,-26.760600,-36.632600,6.348170,12.072100,31.463800,17.731600,-17.421700,15.973200,6.374930,-19.530100,-25.626900,-16.727500,162.923000,-51.761500,162.702000,-37.460200,890.800000,531.652000
153,15.053400,-13.183600,-26.625300,-36.487000,6.280240,11.810900,30.200200,18.735300,-17.408000,15.829500,6.503830,-19.408200,-25.255100,-16.893800,163.050000,-51.678700,162.503000,-39.032200,891.224000,533.378000
154,15.126300,-13.203200,-26.514500,-36.317900,6.457930,10.967100,29.020300,19.939800,-17.412300,15.643800,6.629740,-19.547400,-25.176400,-17.230500,163.156000,-51.574800,162.303000,-40.542300,891.677000,535.075000
155,15.224700,-13.253400,-26.372500,-36.185700,6.359310,10.222600,27.774100,20.526300,-17.432100,15.420300,6.790730,-19.529100,-25.055900,-17.447100,163.265000,-51.466800,162.069000,-42.019400,892.134000,536.635000
156,15.294100,-13.278900,-26.116900,-35.999600,6.263970,9.813530,27.170100,21.396700,-17.406600,15.108500,6.951270,-19.519900,-24.943300,-17.711500,163.414000,-51.339600,161.851000,-43.504900,892.691000,538.130000
157,15.411500,-13.320100,-25.847200,-35.810400,6.266520,9.642830,26.846000,21.777500,-17.429600,14.775600,7.130400,-19.717500,-25.073200,-18.058700,163.532000,-51.186700,161.601000,-44.944000,893.225000,539.574000
158,15.549200,-13.380200,-25.550500,-35.614800,6.095420,9.644550,26.464000,22.079300,-17.431300,14.485200,7.361030,-19.721000,-24.989200,-18.291700,163.736000,-50.992000,161.391000,-46.323400,893.780000,540.887000
159,15.694400,-13.396400,-25.237400,-35.342000,6.018040,9.758910,26.410500,22.508500,-17.458400,14.158100,7.579580,-19.778500,-24.768900,-18.575500,163.892000,-50.788500,161.155000,-47.700900,894.395000,542.211000
160,15.851000,-13.401300,-24.906800,-35.026700,6.020030,9.936980,26.634200,22.424700,-17.478800,13.873500,7.807340,-19.997900,-24.755300,-18.932500,164.085000,-50.555300,160.959000,-49.021700,894.988000,543.502000
161,16.002400,-13.401900,-24.606900,-34.737100,6.009680,10.130800,26.813800,21.923200,-17.482500,13.644900,8.052250,-20.244600,-24.776300,-19.291700,164.309000,-50.303100,160.791000,-50.310600,895.591000,544.686000
162,16.122100,-13.390600,-24.306700,-34.549300,6.034080,10.358900,27.119200,21.623800,-17.486700,13.434700,8.300030,-20.494100,-24.696100,-19.664600,164.523000,-50.031500,160.614000,-51.553900,896.218000,545.864000
163,16.251800,-13.399600,-24.071400,-34.324300,6.127460,10.500600,27.369400,21.301700,-17.499600,13.293600,8.574670,-20.810500,-24.671400,-20.068800,164.744000,-49.746900,160.434000,-52.791400,896.835000,546.959000
164,16.373500,-13.383600,-23.826300,-34.030700,6.046960,10.552600,27.216700,21.289000,-17.525600,13.150700,8.844730,-20.932300,-24.361900,-20.375300,164.937000,-49.466700,160.236000,-53.960000,897.476000,548.034000
165,16.443900,-13.334400,-23.535400,-33.743200,6.108730,10.498700,27.259000,21.509600,-17.525100,12.980700,9.097580,-21.167400,-24.114600,-20.775800,165.117000,-49.191100,160.037000,-55.119000,898.130000,549.093000
166,16.527700,-13.312900,-23.276100,-33.532300,6.107360,10.332900,26.894800,21.434400,-17.557100,12.820300,9.365430,-21.507400,-24.109600,-21.177500,165.257000,-48.922800,159.797000,-56.228800,898.748000,550.094000
167,16.587500,-13.264600,-22.976200,-33.297900,6.007990,10.143700,26.533500,21.796000,-17.579400,12.600500,9.629760,-21.694200,-23.917300,-21.545000,165.378000,-48.682700,159.535000,-57.297200,899.414000,551.079000
168,16.637200,-13.199600,-22.690900,-33.087600,5.936120,9.914710,26.155900,22.248100,-17.610500,12.377500,9.898540,-21.864400,-23.671100,-21.924100,165.472000,-48.465900,159.242000,-58.361000,900.075000,552.042000
169,16.715800,-13.165600,-22.479700,-32.841300,6.011050,9.677330,25.881100,22.323600,-17.671600,12.221000,10.185600,-22.337200,-23.843000,-22.417100,165.560000,-48.259500,158.945000,-59.345000,900.687000,552.943000
170,16.743900,-13.104700,-22.235000,-32.651800,5.864030,9.523320,25.489600,22.729700,-17.703000,11.998100,10.463700,-22.415200,-23.473800,-22.755800,165.634000,-48.075500,158.625000,-60.322400,901.368000,553.867000
171,16.780200,-13.042600,-22.063000,-32.428000,5.881370,9.320120,25.221700,22.794900,-17.715200,11.878800,10.759600,-22.799600,-23.563900,-23.229400,165.761000,-47.884700,158.359000,-61.263400,902.032000,554.661000
172,16.850000,-13.009200,-21.867800,-32.276100,5.890820,9.155070,24.936600,22.887600,-17.802100,11.679500,11.066400,-23.116700,-23.456100,-23.655900,165.800000,-47.709800,158.003000,-62.126900,902.674000,555.548000
173,16.890300,-12.937000,-21.676400,-32.104000,5.917040,9.025520,24.683900,22.994300,-17.817600,11.491700,11.348900,-23.402100,-23.284200,-24.106300,165.907000,-47.529100,157.731000,-63.018900,903.364000,556.379000
174,16.987700,-12.965100,-21.362400,-31.953400,6.026500,8.898490,24.557200,23.253100,-17.901700,11.287300,11.658900,-23.691100,-22.976400,-24.535500,165.986000,-47.324600,157.405000,-63.775400,903.970000,557.324000
175,17.082600,-12.918300,-21.224100,-31.692700,6.062970,8.652000,24.188500,23.289900,-17.977100,11.127000,11.958800,-24.008100,-22.868000,-24.996900,166.044000,-47.183200,157.088000,-64.640100,904.633000,557.973000
176,17.176300,-12.821300,-21.084900,-31.466700,6.028320,8.473070,24.017900,23.565700,-18.098200,10.977700,12.293100,-24.164400,-22.476800,-25.377900,166.069000,-47.014900,156.713000,-65.407700,905.266000,558.765000
177,17.221300,-12.792700,-20.903000,-31.261700,6.101390,8.174480,23.686900,23.474000,-18.167600,10.880500,12.602800,-24.504000,-22.228700,-25.826700,166.152000,-46.816800,156.415000,-66.056200,905.916000,559.600000
178,17.222200,-12.696800,-20.847800,-31.078100,6.032080,7.926770,23.623600,23.780000,-18.192900,10.772200,12.909600,-24.653300,-21.927900,-26.274300,166.223000,-46.681000,156.100000,-66.883000,906.591000,560.276000
179,17.191900,-12.614500,-20.733800,-30.881400,6.039490,7.612750,23.369500,24.053100,-18.216300,10.666400,13.203100,-24.951300,-21.780300,-26.776200,166.262000,-46.543900,155.772000,-67.713200,907.293000,560.832000
180,17.194100,-12.571000,-20.625300,-30.723600,6.122380,7.305470,22.910000,23.934000,-18.239300,10.564600,13.505200,-25.384600,-21.769500,-27.318000,166.343000,-46.393400,155.477000,-68.404500,907.928000,561.469000
181,17.220400,-12.540200,-20.470700,-30.621600,6.184360,7.064410,22.397100,24.100300,-18.340500,10.403600,13.819000,-25.712900,-21.486900,-27.789600,166.333000,-46.211100,155.096000,-69.069300,908.544000,562.203000
182,17.245100,-12.467900,-20.302600,-30.421600,6.275850,6.733280,21.844500,24.342800,-18.381800,10.257300,14.106500,-26.018200,-21.188900,-28.302400,166.393000,-46.037400,154.801000,-69.755300,909.195000,562.809000
183,17.297700,-12.383600,-20.100300,-30.256800,6.364890,6.427310,21.413500,24.499100,-18.443300,10.106700,14.399700,-26.362100,-20.929400,-28.834600,166.445000,-45.863700,154.500000,-70.423900,909.789000,563.450000
184,17.345300,-12.392800,-20.026300,-30.157600,6.450880,6.125580,21.103700,24.615800,-18.521800,9.995690,14.705300,-26.780100,-20.741400,-29.389500,166.488000,-45.672500,154.189000,-71.059400,910.372000,564.053000
185,17.364800,-12.347000,-19.887600,-29.987600,6.495560,5.831800,20.770000,24.749200,-18.574100,9.884360,14.985500,-27.150400,-20.487300,-29.946900,166.538000,-45.487100,153.901000,-71.703400,910.956000,564.681000
186,17.378700,-12.330300,-19.762000,-29.905100,6.586640,5.603750,20.699600,24.739500,-18.656000,9.777040,15.286100,-27.728200,-20.455800,-30.565900,166.550000,-45.287000,153.570000,-72.305400,911.507000,565.303000
187,17.353500,-12.228400,-19.509400,-29.748100,6.678870,5.386240,20.544400,24.776700,-18.657500,9.680170,15.554700,-28.214300,-20.276300,-31.174800,166.632000,-45.074700,153.320000,-72.985600,912.084000,565.889000
188,17.363800,-12.157900,-19.354600,-29.624100,6.854600,5.160140,20.480900,24.750900,-18.687500,9.586700,15.866300,-28.816800,-20.198000,-31.788000,166.728000,-44.845200,153.060000,-73.482100,912.717000,566.374000
189,17.396500,-12.101800,-19.119100,-29.442600,7.014070,4.967360,20.217800,24.811900,-18.728300,9.436540,16.165000,-29.296900,-19.910900,-32.337800,166.804000,-44.602800,152.783000,-74.045100,913.344000,566.935000
190,17.429200,-12.064300,-18.882000,-29.290000,7.221840,4.702450,20.118200,24.813900,-18.739400,9.293250,16.481600,-29.891800,-19.784300,-32.936600,166.918000,-44.366500,152.520000,-74.624300,913.961000,567.396000
191,17.452000,-12.035200,-18.658200,-29.164700,7.408870,4.523060,19.891700,24.768100,-18.730700,9.176620,16.800800,-30.354000,-19.485500,-33.475500,167.061000,-44.123800,152.280000,-75.169000,914.586000,567.876000
192,17.458800,-11.968600,-18.414400,-28.965800,7.565120,4.324770,19.687900,24.724800,-18.709400,9.051580,17.111200,-30.845400,-19.260300,-34.039300,167.193000,-43.904800,152.034000,-75.737300,915.249000,568.295000
193,17.444300,-11.909800,-18.201100,-28.830400,7.712450,4.129460,19.572200,24.664800,-18.657800,8.974940,17.425100,-31.320100,-19.025200,-34.612300,167.362000,-43.692300,151.817000,-76.340100,915.877000,568.704000
194,17.429200,-11.852500,-18.006200,-28.716900,7.830110,3.977100,19.573700,24.651400,-18.605300,8.897830,17.729600,-31.833100,-18.844800,-35.221800,167.517000,-43.499000,151.600000,-76.954000,916.503000,569.100000
195,17.422700,-11.786700,-17.816300,-28.576200,7.931090,3.819330,19.514000,24.593100,-18.567800,8.842970,18.041900,-32.323700,-18.646600,-35.814300,167.668000,-43.312900,151.374000,-77.553000,917.125000,569.480000
196,17.413400,-11.734400,-17.617500,-28.415500,8.030230,3.647700,19.389700,24.579900,-18.514800,8.788870,18.353700,-32.820900,-18.480000,-36.417300,167.833000,-43.143300,151.155000,-78.163600,917.748000,569.798000
197,17.409300,-11.664300,-17.448300,-28.225900,8.136330,3.458480,19.339800,24.581700,-18.479200,8.710610,18.665800,-33.280800,-18.263100,-37.005900,167.972000,-42.989600,150.915000,-78.723400,918.386000,570.145000
198,17.398400,-11.613500,-17.281700,-28.091200,8.243520,3.243310,19.262200,24.625300,-18.465800,8.653400,18.995900,-33.758400,-18.076600,-37.581300,168.084000,-42.846800,150.640000,-79.291000,919.016000,570.465000
199,17.364600,-11.528900,-17.113300,-27.956100,8.372250,3.020000,19.170200,24.666000,-18.404600,8.646550,19.329800,-34.196100,-17.839900,-38.136100,168.258000,-42.694700,150.419000,-79.844500,919.676000,570.707000
200,17.314800,-11.445500,-16.941800,-27.907500,8.498180,2.823740,19.188200,24.758400,-18.308300,8.645280,19.654600,-34.694900,-17.729400,-38.742300,168.446000,-42.582600,150.211000,-80.504000,920.304000,570.863000
201,17.295100,-11.354600,-16.753400,-27.735700,8.598640,2.663810,19.051200,24.776500,-18.345000,8.700020,20.059300,-35.162100,-17.503300,-39.209900,168.566000,-42.396500,149.908000,-80.919200,921.017000,571.101000
202,17.222800,-11.304600,-16.674700,-27.803100,8.699890,2.548470,19.050300,24.708100,-18.316000,8.826090,20.454800,-35.705700,-17.405700,-39.754800,168.726000,-42.251000,149.660000,-81.454800,921.688000,571.284000
203,17.091500,-11.170600,-16.566500,-27.902600,8.802540,2.399670,19.147100,24.755000,-18.227900,9.106730,20.861100,-36.227500,-17.344200,-40.329300,168.956000,-42.134000,149.491000,-82.070600,922.386000,571.251000
204,16.962300,-10.953700,-16.534600,-27.973400,8.885350,2.355730,19.056500,24.566800,-18.293600,9.468420,21.340900,-36.677400,-17.129400,-40.764900,169.101000,-41.964100,149.224000,-82.431600,923.178000,571.370000
205,16.811400,-10.749300,-16.553500,-27.962000,8.983910,2.258990,19.042200,24.477100,-18.320400,9.867280,21.795600,-37.056900,-16.906600,-41.231100,169.275000,-41.847700,148.997000,-82.924700,923.947000,571.341000
206,16.673600,-10.515200,-16.643200,-27.913000,9.094800,2.181900,18.921900,24.339400,-18.390900,10.291000,22.250800,-37.380700,-16.640900,-41.670000,169.430000,-41.757600,148.753000,-83.376400,924.725000,571.303000
207,16.527200,-10.329400,-16.657400,-27.875900,9.211400,2.074200,18.766700,24.218600,-18.397700,10.587800,22.666400,-37.639700,-16.367200,-42.095800,169.596000,-41.703200,148.511000,-83.858600,925.471000,571.307000
208,16.371400,-10.176400,-16.610100,-27.847100,9.327060,1.914460,18.539700,24.250600,-18.389600,10.776200,23.030600,-37.896700,-16.108700,-42.536300,169.711000,-41.680300,148.245000,-84.291600,926.208000,571.266000
209,16.204800,-10.030600,-16.483500,-27.731900,9.407930,1.763510,18.330100,24.273300,-18.371700,10.860800,23.370900,-38.159900,-15.898700,-42.964100,169.778000,-41.675500,147.942000,-84.713500,926.997000,571.244000
210,16.030500,-9.911360,-16.365200,-27.783400,9.499110,1.519940,18.250900,24.445700,-18.277700,10.946900,23.686800,-38.445700,-15.793800,-43.457600,169.894000,-41.728700,147.696000,-85.263000,927.732000,571.104000
211,15.897600,-9.810790,-16.197000,-27.928600,9.563350,1.351350,18.148500,24.465600,-18.256400,11.018600,24.045100,-38.727700,-15.670400,-43.863800,169.966000,-41.751500,147.394000,-85.662400,928.524000,571.034000
212,15.765900,-9.637520,-16.223300,-27.926300,9.620550,1.195600,18.052000,24.470300,-18.372300,11.202400,24.451400,-39.021400,-15.497600,-44.201300,169.972000,-41.726100,147.050000,-85.907200,929.401000,570.965000
213,15.619200,-9.479030,-16.399500,-27.978400,9.668700,1.301040,18.168200,24.213600,-18.410500,11.517500,24.905200,-39.245500,-15.412800,-44.525500,170.119000,-41.761700,146.789000,-86.269300,930.252000,570.774000
214,15.473700,-9.321630,-16.643200,-27.971700,9.703230,1.173560,18.060900,24.221600,-18.488500,11.815300,25.303900,-39.387500,-15.237300,-44.851800,170.190000,-41.814900,146.523000,-86.676600,931.094000,570.577000
215,15.371200,-9.164110,-16.912000,-27.877500,9.738010,1.089230,18.087400,24.121000,-18.693100,12.024800,25.730400,-39.750400,-15.302000,-45.208800,170.123000,-41.881800,146.128000,-86.937500,932.001000,570.386000
216,15.259800,-8.958250,-17.122700,-27.708800,9.790700,0.940230,17.847400,24.123000,-18.867600,12.330300,26.139600,-39.917400,-15.062900,-45.413900,170.158000,-41.860300,145.848000,-86.995100,932.938000,570.283000
217,15.132100,-8.811900,-17.210400,-27.614000,9.852630,0.756056,17.801800,24.213300,-18.964600,12.425300,26.401100,-40.245900,-15.036300,-45.812400,170.080000,-41.945600,145.547000,-87.327100,933.679000,570.114000
218,14.999900,-8.615920,-17.198200,-27.562000,9.938960,0.604692,17.827400,24.210000,-19.102000,12.485500,26.646100,-40.735300,-14.997600,-46.160200,169.986000,-41.936300,145.247000,-87.389700,934.383000,570.145000
219,14.927700,-8.516150,-17.098500,-27.576700,9.964580,0.443272,17.752700,24.219800,-19.179200,12.523900,26.915600,-41.060200,-14.854400,-46.377500,169.980000,-41.893400,144.994000,-87.414800,935.120000,570.118000
220,14.861600,-8.409220,-17.001200,-27.625500,9.915030,0.291355,17.819600,24.201700,-19.259800,12.457400,27.166200,-41.405200,-14.883100,-46.641300,169.902000,-41.923500,144.675000,-87.604100,935.803000,569.961000
221,14.788000,-8.261890,-16.939000,-27.540100,9.880490,0.142516,17.889900,24.312800,-19.385800,12.456100,27.338500,-41.793900,-14.796300,-46.931100,169.791000,-41.895800,144.424000,-87.785900,936.337000,569.815000
222,14.788400,-8.198810,-16.907300,-27.627900,9.847450,0.110945,18.025900,24.043200,-19.487900,12.471900,27.578200,-42.133700,-14.743300,-47.128700,169.790000,-41.872500,144.206000,-87.858500,936.821000,569.747000
223,14.787700,-8.099250,-16.966100,-27.654900,9.797470,0.045161,18.056300,23.998000,-19.588700,12.512500,27.831700,-42.294900,-14.670800,-47.286100,169.790000,-41.895100,143.987000,-88.005200,937.331000,569.438000
224,14.833000,-8.021030,-16.977300,-27.709700,9.755720,0.072373,17.827600,23.770400,-19.694900,12.455800,28.081900,-42.268500,-14.438100,-47.300000,169.789000,-41.890600,143.753000,-87.973300,937.788000,569.331000
225,14.877900,-7.957660,-16.962000,-27.743800,9.805810,-0.017146,17.720200,23.854400,-19.673500,12.294700,28.265200,-42.250200,-14.338600,-47.422300,169.798000,-41.997100,143.556000,-88.148400,938.155000,568.964000
226,14.919500,-7.900110,-16.879200,-27.750300,9.909290,-0.112445,17.533200,23.859600,-19.641200,12.059000,28.399600,-42.229000,-14.189100,-47.499800,169.787000,-42.079400,143.361000,-88.219000,938.448000,568.716000
227,14.930100,-7.859290,-16.760200,-27.722800,10.021600,-0.229372,17.420100,23.893700,-19.576100,11.797300,28.490700,-42.310000,-14.144200,-47.602100,169.757000,-42.161400,143.175000,-88.325800,938.673000,568.424000
228,14.913400,-7.838740,-16.599200,-27.792800,10.075400,-0.290650,17.254700,23.882800,-19.465500,11.531600,28.545500,-42.301600,-14.054000,-47.654500,169.751000,-42.234000,143.026000,-88.471300,938.810000,568.230000
229,14.856900,-7.785910,-16.472400,-27.856000,10.083700,-0.360900,17.268900,23.882500,-19.337100,11.308300,28.594600,-42.382400,-14.064600,-47.698200,169.774000,-42.281500,142.908000,-88.643400,938.895000,567.976000
230,14.866500,-7.871690,-16.289900,-28.001400,10.041800,-0.423934,17.380900,23.846200,-19.200800,11.098600,28.632400,-42.486500,-14.118500,-47.717900,169.817000,-42.305900,142.818000,-88.883300,938.908000,567.696000
231,14.845900,-7.924450,-16.102900,-28.116000,9.996150,-0.468314,17.561400,23.797000,-19.046400,10.873200,28.637500,-42.660500,-14.221900,-47.731900,169.856000,-42.305400,142.746000,-89.134500,938.858000,567.390000
232,14.834300,-7.963520,-15.839200,-28.137700,10.006400,-0.480650,17.595100,23.703600,-18.905900,10.655000,28.608000,-42.767900,-14.224200,-47.697700,169.893000,-42.284700,142.694000,-89.393800,938.724000,567.161000
233,14.884400,-8.118730,-15.504200,-28.265700,10.075000,-0.496992,17.575100,23.652500,-18.729600,10.359800,28.552700,-42.876800,-14.186400,-47.653700,169.919000,-42.250600,142.670000,-89.666600,938.540000,566.969000
234,14.954000,-8.257310,-15.274400,-28.417000,10.171800,-0.498521,17.600500,23.577900,-18.574200,10.084700,28.517000,-42.977200,-14.156100,-47.585100,169.961000,-42.217100,142.658000,-89.947700,938.278000,566.775000
235,15.028000,-8.392780,-15.114400,-28.541700,10.267300,-0.496367,17.587200,23.500100,-18.431900,9.862630,28.487800,-42.996900,-14.067200,-47.473900,170.024000,-42.179000,142.679000,-90.223000,937.985000,566.619000
236,15.134700,-8.528560,-15.147600,-28.645500,10.331900,-0.472552,17.730400,23.418700,-18.368600,9.767500,28.503200,-43.107000,-14.088400,-47.376100,170.097000,-42.137800,142.719000,-90.439500,937.709000,566.409000
