Frame,L_Femur_L_Tibia,L_Tibia_L_Foot_X,L_Tibia_L_Foot_Y,L_Tibia_L_Foot_Z,R_Femur_R_Tibia,R_Tibia_R_Foot_X,R_Tibia_R_Foot_Y,R_Tibia_R_Foot_Z,Root_L_Femur_X,Root_L_Femur_Y,Root_L_Femur_Z,Root_R_Femur_X,Root_R_Femur_Y,Root_R_Femur_Z,World_Root_Ang_X,World_Root_Ang_Y,World_Root_Ang_Z,World_Root_Pos_X,World_Root_Pos_Y,World_Root_Pos_Z
65.00000,8.50316,-13.37660,-29.52510,-48.88740,5.77651,-14.28200,24.72970,40.85960,-12.44240,15.58240,9.63484,-9.31075,-23.02940,-9.88345,167.58600,-51.59560,172.27900,-31.78630,872.59300,410.77500
66.00000,8.51551,-13.38170,-29.47720,-48.88280,5.79834,-14.26830,24.66060,40.77520,-12.50500,15.58350,9.64303,-9.37778,-22.89580,-9.86916,167.50700,-51.53830,172.21300,-31.70080,872.61900,410.89700
67.00000,8.49582,-13.38900,-29.49740,-48.90610,5.77598,-14.29490,24.73260,40.84680,-12.43490,15.57670,9.61901,-9.32171,-23.00150,-9.89729,167.56500,-51.58160,172.27300,-31.93440,872.58500,410.73200
68.00000,8.50770,-13.37910,-29.44970,-48.88550,5.77721,-14.27220,24.68390,40.69120,-12.48960,15.57280,9.62455,-9.37369,-22.85340,-9.88337,167.49400,-51.52600,172.21500,-31.86520,872.61700,410.85900
69.00000,8.50602,-13.39180,-29.42460,-48.90700,5.78866,-14.23020,24.65490,40.72400,-12.48580,15.55170,9.61601,-9.38120,-22.85430,-9.88534,167.48000,-51.52170,172.20900,-31.93490,872.60900,410.83200
70.00000,8.50288,-13.38850,-29.40500,-48.89750,5.76241,-14.26490,24.66530,40.70830,-12.47690,15.53980,9.60714,-9.37250,-22.83880,-9.89242,167.47500,-51.51760,172.21000,-32.01760,872.60900,410.81000
71.00000,8.49552,-13.39090,-29.43320,-48.90440,5.73967,-14.24690,24.72080,40.72130,-12.42100,15.54720,9.59238,-9.31695,-22.89690,-9.91095,167.53200,-51.54360,172.26800,-32.18730,872.58700,410.68000
72.00000,8.50317,-13.38000,-29.39140,-48.88360,5.75845,-14.22110,24.69480,40.66030,-12.47970,15.53420,9.59493,-9.39011,-22.84130,-9.90592,167.44500,-51.50170,172.19800,-32.15260,872.61300,410.76300
73.00000,8.49391,-13.39350,-29.41570,-48.89650,5.73500,-14.28910,24.75180,40.77100,-12.42850,15.53910,9.57928,-9.34910,-22.93330,-9.92983,167.49200,-51.52930,172.24800,-32.32350,872.59100,410.63600
74.00000,8.49263,-13.38890,-29.43260,-48.88290,5.73861,-14.24400,24.79510,40.72750,-12.43620,15.55630,9.57373,-9.36789,-22.95060,-9.94030,167.47100,-51.52080,172.23700,-32.39530,872.59700,410.60800
75.00000,8.48763,-13.38750,-29.44510,-48.86600,5.74559,-14.29550,24.82680,40.75990,-12.44060,15.57030,9.56730,-9.39200,-22.99500,-9.95546,167.44900,-51.51960,172.22600,-32.48120,872.59800,410.57500
76.00000,8.48526,-13.39320,-29.43590,-48.87340,5.76290,-14.24160,24.85990,40.70380,-12.44450,15.58260,9.56121,-9.41636,-23.00060,-9.96633,167.43400,-51.50760,172.21900,-32.53410,872.60000,410.58600
77.00000,8.47810,-13.39330,-29.45690,-48.87980,5.76260,-14.25330,24.89100,40.70500,-12.44840,15.58080,9.55572,-9.42809,-23.05400,-9.97590,167.41000,-51.52540,172.20100,-32.62810,872.59400,410.53000
78.00000,8.47258,-13.39980,-29.46130,-48.88020,5.76665,-14.25930,24.89820,40.72250,-12.45400,15.59040,9.55004,-9.44136,-23.06590,-9.98407,167.38900,-51.52970,172.18800,-32.69370,872.58700,410.51400
79.00000,8.46136,-13.39550,-29.47850,-48.88450,5.76160,-14.26470,24.89220,40.73200,-12.45220,15.59690,9.54624,-9.43964,-23.07140,-9.98578,167.37600,-51.53880,172.17900,-32.76340,872.58500,410.48400
80.00000,8.45288,-13.39760,-29.49990,-48.89260,5.76286,-14.26720,24.88590,40.73390,-12.45280,15.61110,9.54327,-9.44056,-23.08030,-9.99093,167.36400,-51.55130,172.17100,-32.82830,872.58000,410.45400
81.00000,8.44363,-13.39020,-29.52410,-48.89710,5.75292,-14.26810,24.85990,40.74100,-12.45430,15.62780,9.54126,-9.43306,-23.06300,-9.98923,167.35200,-51.56030,172.16200,-32.88510,872.58100,410.43400
82.00000,8.43431,-13.39250,-29.55370,-48.90750,5.74817,-14.27170,24.84580,40.74710,-12.44560,15.64570,9.53884,-9.41796,-23.07640,-9.99226,167.35400,-51.58180,172.16400,-32.96460,872.57600,410.39100
83.00000,8.42334,-13.38620,-29.58650,-48.89860,5.74817,-14.27460,24.84400,40.75580,-12.43580,15.66240,9.53510,-9.40523,-23.09300,-9.99778,167.35800,-51.60610,172.16800,-33.04130,872.57300,410.34100
84.00000,8.41818,-13.38200,-29.61030,-48.89560,5.75344,-14.30040,24.81000,40.77530,-12.44880,15.67620,9.53769,-9.41079,-23.08220,-9.99547,167.33600,-51.62140,172.14700,-33.07460,872.57800,410.32200
85.00000,8.41456,-13.37330,-29.64860,-48.88050,5.74850,-14.32200,24.74780,40.81650,-12.43820,15.69950,9.53697,-9.38004,-23.03810,-9.99083,167.35200,-51.64230,172.16200,-33.10360,872.58400,410.28800
86.00000,8.40961,-13.36890,-29.67670,-48.87630,5.75186,-14.28750,24.72160,40.79340,-12.44470,15.70950,9.53572,-9.37219,-23.01400,-9.98832,167.33900,-51.66570,172.15100,-33.13820,872.58200,410.25600
87.00000,8.40365,-13.36160,-29.72060,-48.85850,5.56720,-14.22380,24.42140,40.87130,-12.44140,15.72760,9.54704,-9.19610,-22.75610,-9.90447,167.34500,-51.69500,172.14500,-33.19160,872.60000,410.17800
88.00000,8.42034,-13.33840,-29.66830,-48.80990,5.58654,-14.20230,24.16750,40.78690,-12.57930,15.72760,9.57138,-9.29733,-22.48280,-9.85472,167.17600,-51.62500,171.99400,-32.96350,872.66500,410.40200
89.00000,8.40680,-13.34160,-29.71500,-48.81510,5.55904,-14.19570,24.18340,40.85110,-12.52960,15.74340,9.55440,-9.23496,-22.52400,-9.86995,167.22600,-51.67040,172.04700,-33.09030,872.63500,410.27400
90.00000,8.41112,-13.32960,-29.69230,-48.79110,5.57178,-14.17030,24.09170,40.79930,-12.60150,15.75680,9.56098,-9.30224,-22.39900,-9.85370,167.13400,-51.62500,171.97300,-32.97600,872.66700,410.39700
91.00000,8.40292,-13.32330,-29.69700,-48.78500,5.56158,-14.21130,24.04570,40.87330,-12.60820,15.77310,9.55562,-9.31029,-22.36540,-9.85624,167.11400,-51.61120,171.96500,-32.98760,872.66700,410.39700
92.00000,8.39585,-13.31910,-29.69370,-48.77850,5.68451,-14.21920,24.26770,40.81100,-12.61880,15.78870,9.54040,-9.44265,-22.54050,-9.92044,167.08500,-51.59130,171.95800,-32.99700,872.65500,410.41100
93.00000,8.37256,-13.32100,-29.72820,-48.77360,5.67255,-14.28680,24.40980,40.93060,-12.55670,15.80680,9.51482,-9.42527,-22.71730,-9.96578,167.13500,-51.61690,172.01900,-33.17400,872.62200,410.26900
94.00000,8.37389,-13.31600,-29.72680,-48.75510,5.67015,-14.25570,24.47110,40.92650,-12.57490,15.82550,9.50841,-9.45903,-22.73330,-9.97752,167.10400,-51.59260,172.00600,-33.17160,872.62200,410.27800
95.00000,8.38899,-13.31440,-29.67470,-48.73540,5.68844,-14.25390,24.44500,40.89920,-12.65440,15.83040,9.51975,-9.55346,-22.66380,-9.96749,167.00700,-51.52290,171.92600,-33.03350,872.65800,410.41200
96.00000,8.38137,-13.31450,-29.68200,-48.72340,5.67457,-14.23500,24.59400,40.92330,-12.60990,15.82380,9.50276,-9.53932,-22.79870,-9.99698,167.04900,-51.53500,171.97400,-33.12310,872.63100,410.32000
97.00000,8.38655,-13.31700,-29.63570,-48.71250,5.67577,-14.23230,24.68630,40.92260,-12.62160,15.79470,9.49765,-9.57953,-22.87400,-10.00940,167.02300,-51.51760,171.95900,-33.11350,872.63100,410.32100
98.00000,8.40267,-13.31280,-29.57120,-48.68740,5.69504,-14.20620,24.72220,40.82620,-12.69700,15.75640,9.50289,-9.67985,-22.88430,-10.00710,166.92100,-51.47110,171.87400,-33.00740,872.65800,410.42200
99.00000,8.40445,-13.32150,-29.54730,-48.70640,5.69421,-14.23100,24.88200,40.87280,-12.64810,15.71500,9.48411,-9.67228,-23.05940,-10.04320,166.97000,-51.49630,171.92600,-33.09000,872.62700,410.33000
100.00000,8.41997,-13.33030,-29.50650,-48.68630,5.70080,-14.28310,24.95990,40.92340,-12.66340,15.67300,9.47704,-9.71285,-23.14240,-10.06120,166.94700,-51.49130,171.91300,-33.07890,872.62500,410.34000
101.00000,8.43923,-13.33430,-29.46580,-48.67190,5.70881,-14.27820,25.02240,40.92910,-12.68520,15.62520,9.47203,-9.75026,-23.20480,-10.07350,166.91900,-51.49220,171.89300,-33.04820,872.61900,410.35400
102.00000,8.46397,-13.33870,-29.45030,-48.65790,5.71592,-14.23870,25.07370,40.91350,-12.70980,15.58750,9.46580,-9.77670,-23.24250,-10.08450,166.89400,-51.50120,171.87800,-33.02470,872.61200,410.37200
103.00000,8.49225,-13.34080,-29.43590,-48.64030,5.72464,-14.30570,25.09280,40.98190,-12.73160,15.54870,9.46286,-9.79729,-23.28060,-10.09520,166.87900,-51.51670,171.86800,-32.99930,872.60700,410.38200
104.00000,8.52338,-13.33970,-29.43070,-48.60950,5.75125,-14.29570,25.10950,40.97570,-12.75050,15.50380,9.45787,-9.81886,-23.31710,-10.10970,166.86900,-51.54090,171.86200,-32.97680,872.60200,410.39800
105.00000,8.56797,-13.33970,-29.44390,-48.55000,5.76347,-14.26420,25.09580,40.95340,-12.78320,15.47530,9.46098,-9.82023,-23.30570,-10.10930,166.85800,-51.56980,171.85200,-32.93750,872.60200,410.41300
106.00000,8.61656,-13.33810,-29.45420,-48.49900,5.77827,-14.30510,25.04080,40.96530,-12.81260,15.43840,9.46048,-9.81982,-23.29230,-10.11360,166.85300,-51.60630,171.84900,-32.90410,872.60200,410.42600
107.00000,8.67607,-13.33820,-29.46210,-48.42780,5.79701,-14.32620,24.96520,40.98730,-12.88390,15.38920,9.46771,-9.84612,-23.25130,-10.10500,166.79600,-51.64080,171.79700,-32.84220,872.61100,410.46000
108.00000,8.75130,-13.33530,-29.47780,-48.34700,5.79881,-14.32480,24.83610,41.00150,-12.94780,15.35470,9.47406,-9.83626,-23.14910,-10.09050,166.76900,-51.67720,171.77300,-32.75850,872.62300,410.50300
109.00000,8.83476,-13.32560,-29.49150,-48.23170,5.66472,-14.24150,24.44410,41.02650,-13.01470,15.32560,9.49802,-9.69570,-22.78950,-9.99775,166.75500,-51.69990,171.74800,-32.61430,872.66000,410.54900
110.00000,8.93104,-13.32360,-29.52280,-48.12430,5.66227,-14.22840,24.26140,41.02600,-13.08140,15.29860,9.51163,-9.66324,-22.65050,-9.97371,166.74300,-51.73970,171.73300,-32.52880,872.67400,410.57300
111.00000,9.04017,-13.30910,-29.54100,-47.96650,5.71234,-14.26210,24.15550,40.85880,-13.16020,15.25580,9.51990,-9.70334,-22.64310,-9.97878,166.72000,-51.77710,171.71400,-32.42070,872.68900,410.62200
112.00000,9.15183,-13.29340,-29.52320,-47.82350,5.74942,-14.19540,24.19500,40.76180,-13.23330,15.18220,9.52353,-9.71708,-22.58690,-9.97487,166.70300,-51.81700,171.70000,-32.30320,872.71600,410.67800
113.00000,9.26439,-13.27090,-29.44170,-47.65760,5.76224,-14.19140,23.99050,40.92540,-13.28460,15.04920,9.51150,-9.68911,-22.45190,-9.97384,166.69600,-51.86260,171.70000,-32.21890,872.75000,410.72200
114.00000,9.39516,-13.25190,-29.34860,-47.48960,5.78917,-14.18710,23.90380,40.92270,-13.34310,14.89850,9.50362,-9.69127,-22.40000,-9.97600,166.69400,-51.90460,171.70300,-32.09930,872.78500,410.76600
115.00000,9.53491,-13.23890,-29.23050,-47.30670,5.80750,-14.18530,23.82670,40.91460,-13.40370,14.72520,9.48810,-9.69325,-22.35840,-9.98197,166.68500,-51.95000,171.70200,-32.00820,872.81800,410.81900
116.00000,9.70052,-13.22630,-29.11350,-47.11110,5.84333,-14.17520,23.80170,40.84490,-13.47720,14.55720,9.48040,-9.70975,-22.36070,-9.99319,166.68200,-51.99280,171.70300,-31.90350,872.85100,410.86800
117.00000,9.87670,-13.21230,-28.98150,-46.91250,5.88084,-14.17960,23.77520,40.67130,-13.55640,14.35670,9.46524,-9.75257,-22.43520,-10.01350,166.67000,-52.03960,171.70000,-31.79740,872.88000,410.92200
